Word,PI Score,Tf-Idf,Loc Ind,Loc Sig,Section
L20 Distinguishes,0.1,0.00013737768087630244,0 19 1 5 15 9 0 0 | 0 19 1 5 15 9 0 1,TaggedPDF-doc Part Sect Sect Sect P statement word,Instruction Set
Interrupt Types,0.1,0.00013737768087630244,0 19 1 6 1 0 0 0 2 | 0 19 1 6 1 0 0 0 3,TaggedPDF-doc Part Sect Sect Table Caption P statement word,Instruction Set
SP605 Spartan-6,0.1,0.00013737768087630244,0 19 1 2 6 2 10 | 0 19 1 2 6 2 11,TaggedPDF-doc Part Sect Sect P statement word,Instruction Set
Amber Core,0.1,0.00013737768087630244,0 19 1 9 32 5 9 0 0 0 2 | 0 19 1 9 32 5 9 0 0 0 3,TaggedPDF-doc Part Sect Sect Sect Sect Table Caption P statement word,Instruction Set
Update Condition,0.1,0.00013737768087630244,0 19 1 5 10 0 2 | 0 19 1 5 10 0 3,TaggedPDF-doc Part Sect Sect P statement word,Instruction Set
VLSI Technology,0.1,0.00013737768087630244,0 19 1 2 7 0 24 | 0 19 1 2 7 0 25,TaggedPDF-doc Part Sect Sect P statement word,Instruction Set
Wishbone Interface,0.1,0.00013737768087630244,0 19 1 8 4 2 2 6 0 0 0 | 0 19 1 8 4 2 2 6 0 0 1,TaggedPDF-doc Part Sect Sect Sect Sect Table TR TD statement word,Instruction Set
Undefined Instructions,0.1,0.00013737768087630244,0 19 1 6 1 3 0 0 0 | 0 19 1 6 1 3 0 0 1,TaggedPDF-doc Part Sect Sect Table TR TD statement word,Instruction Set
Loader v20110117211518,0.1,0.00013737768087630244,0 19 1 9 32 7 1 7 0 3 | 0 19 1 9 32 7 1 7 0 4,TaggedPDF-doc Part Sect Sect Sect Sect Sect P statement word,Instruction Set
Pipeline Structure,0.1,0.00013737768087630244,0 19 1 3 5 0 4 | 0 19 1 3 5 0 5,TaggedPDF-doc Part Sect Sect P statement word,Instruction Set
Full Descending,0.535399120567,0.0002747553617526049,0 19 1 5 15 5 1 2 0 0 | 0 19 1 5 15 5 1 2 0 1,TaggedPDF-doc Part Sect Sect Sect Table TR TD statement word,Instruction Set
"Technology Inc.,",0.1,0.00013737768087630244,0 19 1 2 7 0 25 | 0 19 1 2 7 0 26,TaggedPDF-doc Part Sect Sect P statement word,Instruction Set
Linux Performance,0.1,0.00013737768087630244,0 19 1 9 33 15 2 1 8 0 1 | 0 19 1 9 33 15 2 1 8 0 2,TaggedPDF-doc Part Sect Sect Sect Sect Table TR TH statement word,Instruction Set
Ethernet MAC,0.754081632653,0.0009616437661341172,0 19 1 8 4 5 3 9 1 0 1 | 0 19 1 8 4 5 3 9 1 0 2,TaggedPDF-doc Part Sect Sect Sect Sect Table TR TD statement word,Instruction Set
Amber Project,0.615020615492,0.0004121330426289073,0 19 1 8 4 0 0 1 | 0 19 1 8 4 0 0 2,TaggedPDF-doc Part Sect Sect Sect H2 statement word,Instruction Set
Xilinx iMPACT,0.1,0.00013737768087630244,0 19 1 9 34 3 1 1 5 | 0 19 1 9 34 3 1 1 6,TaggedPDF-doc Part Sect Sect Sect Sect P statement word,Instruction Set
Immediate Value,0.1,0.00013737768087630244,0 19 1 5 14 4 1 0 4 | 0 19 1 5 14 4 1 0 5,TaggedPDF-doc Part Sect Sect Sect Sect P statement word,Instruction Set
Data Abort,0.1,0.00013737768087630244,0 19 1 6 1 6 0 0 0 | 0 19 1 6 1 6 0 0 1,TaggedPDF-doc Part Sect Sect Table TR TD statement word,Instruction Set
Write Back,0.1,0.00013737768087630244,0 19 1 8 4 4 8 16 1 0 1 | 0 19 1 8 4 4 8 16 1 0 2,TaggedPDF-doc Part Sect Sect Sect Sect Table TR TD statement word,Instruction Set
Data Swap,0.1,0.00013737768087630244,0 19 1 5 3 0 6 | 0 19 1 5 3 0 7,TaggedPDF-doc Part Sect Sect P statement word,Instruction Set
FPGA System,0.615020615492,0.0004121330426289073,0 19 1 1 20 2 0 2 | 0 19 1 1 20 2 0 3,TaggedPDF-doc Part Sect Sect P Link statement word,Instruction Set
Veritak Verilog,0.1,0.00013737768087630244,0 19 1 9 32 3 3 1 0 7 | 0 19 1 9 32 3 3 1 0 8,TaggedPDF-doc Part Sect Sect Sect Sect Sect P statement word,Instruction Set
Swap Byte,0.1,0.00013737768087630244,0 19 1 4 4 17 3 0 0 | 0 19 1 4 4 17 3 0 1,TaggedPDF-doc Part Sect Sect Table TR TD statement word,Instruction Set
"Immediate post-indexed,",0.1,0.00013737768087630244,0 19 1 5 14 4 4 4 1 0 0 | 0 19 1 5 14 4 4 4 1 0 1,TaggedPDF-doc Part Sect Sect Sect Sect Table TR TD statement word,Instruction Set
"HyperTerminal screen,",0.1,0.00013737768087630244,0 19 1 9 34 3 1 2 18 | 0 19 1 9 34 3 1 2 19,TaggedPDF-doc Part Sect Sect Sect Sect P statement word,Instruction Set
Run HyperTerminal,0.1,0.00013737768087630244,0 19 1 9 34 2 1 0 0 | 0 19 1 9 34 2 1 0 1,TaggedPDF-doc Part Sect Sect Sect Sect P statement word,Instruction Set
GNU Lesser,0.535399120567,0.0002747553617526049,0 19 1 2 9 6 0 3 | 0 19 1 2 9 6 0 4,TaggedPDF-doc Part Sect Sect Sect P statement word,Instruction Set
Save PC,0.1,0.00013737768087630244,0 19 1 5 5 0 10 | 0 19 1 5 5 0 11,TaggedPDF-doc Part Sect Sect P statement word,Instruction Set
Rn OR,0.1,0.00013737768087630244,0 19 1 5 13 2 13 3 0 2 | 0 19 1 5 13 2 13 3 0 3,TaggedPDF-doc Part Sect Sect Sect Table TR TD statement word,Instruction Set
Processor Mode,0.1,0.00013737768087630244,0 19 1 6 1 1 1 0 0 | 0 19 1 6 1 1 1 0 1,TaggedPDF-doc Part Sect Sect Table TR TH statement word,Instruction Set
Ethmac DMA,0.1,0.00013737768087630244,0 19 1 9 32 5 10 9 1 0 9 | 0 19 1 9 32 5 10 9 1 0 10,TaggedPDF-doc Part Sect Sect Sect Sect Table TR TD statement word,Instruction Set
User Mode,0.535399120567,0.0002747553617526049,0 19 1 9 32 5 10 23 1 1 7 | 0 19 1 9 32 5 10 23 1 1 8,TaggedPDF-doc Part Sect Sect Sect Sect Table TR TD statement word,Instruction Set
"FPGA makefile,",0.1,0.00013737768087630244,0 19 1 9 33 14 0 8 | 0 19 1 9 33 14 0 9,TaggedPDF-doc Part Sect Sect Sect P statement word,Instruction Set
shifter_operand -Rn,0.535399120567,0.0002747553617526049,0 19 1 5 13 2 8 3 0 2 | 0 19 1 5 13 2 8 3 0 3,TaggedPDF-doc Part Sect Sect Sect Table TR TD statement word,Instruction Set
Name Description,0.1,0.00013737768087630244,0 19 1 8 4 4 3 0 0 | 0 19 1 8 4 4 3 0 1,TaggedPDF-doc Part Sect Sect Sect Sect P statement word,Instruction Set
ISE v11.5,0.1,0.00013737768087630244,0 19 1 9 33 1 2 5 | 0 19 1 9 33 1 2 6,TaggedPDF-doc Part Sect Sect Sect P statement word,Instruction Set
Logic Unit,0.1,0.00013737768087630244,0 19 1 3 9 1 0 9 | 0 19 1 3 9 1 0 10,TaggedPDF-doc Part Sect Sect Sect P statement word,Instruction Set
"IRQ mask,",0.1,0.00013737768087630244,0 19 1 7 3 2 3 0 0 | 0 19 1 7 3 2 3 0 1,TaggedPDF-doc Part Sect Sect Table TR TD statement word,Instruction Set
Rn offset_12,0.1,0.00013737768087630244,0 19 1 5 14 4 8 0 4 | 0 19 1 5 14 4 8 0 5,TaggedPDF-doc Part Sect Sect Sect Sect P statement word,Instruction Set
Amber FPGA,0.615020615492,0.0004121330426289073,0 19 1 1 20 2 0 1 | 0 19 1 1 20 2 0 2,TaggedPDF-doc Part Sect Sect P Link statement word,Instruction Set
Core Specification,1.0,0.0017859098513919316,0 19 1 0 0 2 | 0 19 1 0 0 3,TaggedPDF-doc Part Sect H1 statement word,Instruction Set
Amber Open,0.1,0.00013737768087630244,0 19 0 0 0 | 0 19 0 0 1,TaggedPDF-doc Part H1 statement word,Instruction Set
REGOP Multiply,0.1,0.00013737768087630244,0 19 1 5 3 0 2 | 0 19 1 5 3 0 3,TaggedPDF-doc Part Sect Sect P statement word,Instruction Set
Data Processing,0.1,0.00013737768087630244,0 19 1 5 3 0 0 | 0 19 1 5 3 0 1,TaggedPDF-doc Part Sect Sect P statement word,Instruction Set
Pipeline Operation,0.535399120567,0.0002747553617526049,0 19 1 3 10 0 0 1 | 0 19 1 3 10 0 0 2,TaggedPDF-doc Part Sect Sect Sect H3 statement word,Instruction Set
COREGOP Operation,0.1,0.00013737768087630244,0 19 1 5 3 0 25 | 0 19 1 5 3 0 26,TaggedPDF-doc Part Sect Sect P statement word,Instruction Set
Decrement Before,0.1,0.00013737768087630244,0 19 1 5 15 5 1 0 0 0 | 0 19 1 5 15 5 1 0 0 1,TaggedPDF-doc Part Sect Sect Sect Table TR TD statement word,Instruction Set
Interrupt SWI,0.1,0.00013737768087630244,0 19 1 5 3 0 32 | 0 19 1 5 3 0 33,TaggedPDF-doc Part Sect Sect P statement word,Instruction Set
a25_config_definesv Defines,0.1,0.00013737768087630244,0 19 1 8 4 4 4 0 0 | 0 19 1 8 4 4 4 0 1,TaggedPDF-doc Part Sect Sect Sect Sect P statement word,Instruction Set
Amber UART,0.1,0.00013737768087630244,0 19 1 9 32 5 12 4 1 0 8 | 0 19 1 9 32 5 12 4 1 0 9,TaggedPDF-doc Part Sect Sect Sect Sect Table TR TD statement word,Instruction Set
Core Hardware,0.1,0.00013737768087630244,0 19 1 9 32 5 9 0 0 0 3 | 0 19 1 9 32 5 9 0 0 0 4,TaggedPDF-doc Part Sect Sect Sect Sect Table Caption P statement word,Instruction Set
Core Verilog,0.535399120567,0.0002747553617526049,0 19 1 8 4 3 4 0 4 | 0 19 1 8 4 3 4 0 5,TaggedPDF-doc Part Sect Sect Sect Sect P statement word,Instruction Set
GNU cross-compiler,0.1,0.00013737768087630244,0 19 1 9 32 2 1 1 5 | 0 19 1 9 32 2 1 1 6,TaggedPDF-doc Part Sect Sect Sect Sect P statement word,Instruction Set
Coprocessor Data,0.535399120567,0.0002747553617526049,0 19 1 5 3 0 23 | 0 19 1 5 3 0 24,TaggedPDF-doc Part Sect Sect P statement word,Instruction Set
cpsr_carry barrel_shift_carry,0.1,0.00013737768087630244,0 19 1 3 9 4 0 4 | 0 19 1 3 9 4 0 5,TaggedPDF-doc Part Sect Sect Sect P statement word,Instruction Set
XOR shifter_operand,0.1,0.00013737768087630244,0 19 1 5 13 2 2 3 0 3 | 0 19 1 5 13 2 2 3 0 4,TaggedPDF-doc Part Sect Sect Sect Table TR TD statement word,Instruction Set
Data CODTRANS,0.1,0.00013737768087630244,0 19 1 5 3 0 20 | 0 19 1 5 3 0 21,TaggedPDF-doc Part Sect Sect P statement word,Instruction Set
RISC Machine,0.1,0.00013737768087630244,0 19 1 2 7 0 19 | 0 19 1 2 7 0 20,TaggedPDF-doc Part Sect Sect P statement word,Instruction Set
"Amber system,",0.535399120567,0.0002747553617526049,0 19 1 8 4 5 3 15 1 0 10 | 0 19 1 8 4 5 3 15 1 0 11,TaggedPDF-doc Part Sect Sect Sect Sect Table TR TD statement word,Instruction Set
FPGA Synthesis,0.615020615492,0.0004121330426289073,0 19 1 9 33 0 0 1 | 0 19 1 9 33 0 0 2,TaggedPDF-doc Part Sect Sect Sect H2 statement word,Instruction Set
Load Equivalent,0.535399120567,0.0002747553617526049,0 19 1 5 15 4 1 1 0 1 | 0 19 1 5 15 4 1 1 0 2,TaggedPDF-doc Part Sect Sect Sect Table TR TH statement word,Instruction Set
Code Sourcery,0.615020615492,0.0004121330426289073,0 19 1 9 32 2 1 3 0 | 0 19 1 9 32 2 1 3 1,TaggedPDF-doc Part Sect Sect Sect Sect P statement word,Instruction Set
Encode Immediate,0.1,0.00013737768087630244,0 19 1 5 14 4 1 0 3 | 0 19 1 5 14 4 1 0 4,TaggedPDF-doc Part Sect Sect Sect Sect P statement word,Instruction Set
"Verilog code,",0.1,0.00013737768087630244,0 19 1 9 34 2 7 1 13 | 0 19 1 9 34 2 7 1 14,TaggedPDF-doc Part Sect Sect Sect Sect P statement word,Instruction Set
Transfer Software,0.1,0.00013737768087630244,0 19 1 5 3 0 30 | 0 19 1 5 3 0 31,TaggedPDF-doc Part Sect Sect P statement word,Instruction Set
Let P,0.1,0.00013737768087630244,0 19 1 5 17 8 0 1 1 0 | 0 19 1 5 17 8 0 1 1 1,TaggedPDF-doc Part Sect Sect Sect L LI LI_Title statement word,Instruction Set
"Linux execution,",0.1,0.00013737768087630244,0 19 1 9 32 7 1 13 0 10 | 0 19 1 9 32 7 1 13 0 11,TaggedPDF-doc Part Sect Sect Sect Sect Sect P statement word,Instruction Set
Linux PC,0.1,0.00013737768087630244,0 19 1 9 32 1 1 3 6 | 0 19 1 9 32 1 1 3 7,TaggedPDF-doc Part Sect Sect Sect Sect P statement word,Instruction Set
Transfer TRANS,0.1,0.00013737768087630244,0 19 1 5 3 0 11 | 0 19 1 5 3 0 12,TaggedPDF-doc Part Sect Sect P statement word,Instruction Set
"r8 -r14,",0.1,0.00013737768087630244,0 19 1 9 32 5 10 33 1 0 10 | 0 19 1 9 32 5 10 33 1 0 11,TaggedPDF-doc Part Sect Sect Sect Sect Table TR TD statement word,Instruction Set
Define Propagation,0.1,0.00013737768087630244,0 19 1 9 32 3 3 4 1 9 | 0 19 1 9 32 3 3 4 1 10,TaggedPDF-doc Part Sect Sect Sect Sect Sect P statement word,Instruction Set
Amber Amber,0.884615384615,0.0016485321705156293,0 19 1 3 4 0 0 | 0 19 1 3 4 0 1,TaggedPDF-doc Part Sect Sect P statement word,Instruction Set
DDR3 SDRAM,0.1,0.00013737768087630244,0 19 1 9 29 0 0 | 0 19 1 9 29 0 1,TaggedPDF-doc Part Sect Sect P statement word,Instruction Set
"Write enable,",0.1,0.00013737768087630244,0 19 1 8 4 2 2 9 3 0 0 | 0 19 1 8 4 2 2 9 3 0 1,TaggedPDF-doc Part Sect Sect Sect Sect Table TR TD statement word,Instruction Set
Status Bits,0.1,0.00013737768087630244,0 19 1 7 2 0 2 | 0 19 1 7 2 0 3,TaggedPDF-doc Part Sect Sect P statement word,Instruction Set
offset_12 B22,0.1,0.00013737768087630244,0 19 1 5 14 4 8 0 5 | 0 19 1 5 14 4 8 0 6,TaggedPDF-doc Part Sect Sect Sect Sect P statement word,Instruction Set
Empty Descending,0.535399120567,0.0002747553617526049,0 19 1 5 15 4 3 1 0 0 | 0 19 1 5 15 4 3 1 0 1,TaggedPDF-doc Part Sect Sect Sect Table TR TD statement word,Instruction Set
Register List,0.1,0.00013737768087630244,0 19 1 5 4 5 15 0 0 | 0 19 1 5 4 5 15 0 1,TaggedPDF-doc Part Sect Sect Table TR TD statement word,Instruction Set
Xilinx Coregen,0.615020615492,0.0004121330426289073,0 19 1 8 4 5 3 13 1 2 18 | 0 19 1 8 4 5 3 13 1 2 19,TaggedPDF-doc Part Sect Sect Sect Sect Table TR TD statement word,Instruction Set
Empty Ascending,0.535399120567,0.0002747553617526049,0 19 1 5 15 5 1 1 0 0 | 0 19 1 5 15 5 1 1 0 1,TaggedPDF-doc Part Sect Sect Sect Table TR TD statement word,Instruction Set
Shift Right,0.535399120567,0.0002747553617526049,0 19 1 5 15 2 3 1 0 1 | 0 19 1 5 15 2 3 1 0 2,TaggedPDF-doc Part Sect Sect Sect Table TR TD statement word,Instruction Set
Xilinx SP605,0.535399120567,0.0002747553617526049,0 19 1 2 6 2 9 | 0 19 1 2 6 2 10,TaggedPDF-doc Part Sect Sect P statement word,Instruction Set
"Amber core,",0.1,0.00013737768087630244,0 19 1 4 4 15 3 2 6 | 0 19 1 4 4 15 3 2 7,TaggedPDF-doc Part Sect Sect Table TR TD statement word,Instruction Set
Verilog Project,0.615020615492,0.0004121330426289073,0 19 1 9 32 3 3 3 0 18 | 0 19 1 9 32 3 3 3 0 19,TaggedPDF-doc Part Sect Sect Sect Sect Sect P statement word,Instruction Set
Undefined Instruction,0.1,0.00013737768087630244,0 19 1 9 32 5 12 8 1 0 1 | 0 19 1 9 32 5 12 8 1 0 2,TaggedPDF-doc Part Sect Sect Sect Sect Table TR TD statement word,Instruction Set
Core Source,0.535399120567,0.0002747553617526049,0 19 1 8 4 4 2 0 4 | 0 19 1 8 4 4 2 0 5,TaggedPDF-doc Part Sect Sect Sect Sect P statement word,Instruction Set
VCD Output,0.535399120567,0.0002747553617526049,0 19 1 9 32 4 2 0 0 1 | 0 19 1 9 32 4 2 0 0 2,TaggedPDF-doc Part Sect Sect Sect Sect Sect H4 statement word,Instruction Set
"r0 register,",0.1,0.00013737768087630244,0 19 1 3 10 1 5 1 4 | 0 19 1 3 10 1 5 1 5,TaggedPDF-doc Part Sect Sect Sect Sect P statement word,Instruction Set
Block Data,0.1,0.00013737768087630244,0 19 1 5 3 0 13 | 0 19 1 5 3 0 14,TaggedPDF-doc Part Sect Sect P statement word,Instruction Set
"Wishbone interface,",0.511817718564,0.00023657425614642943,0 19 1 2 2 1 14 | 0 19 1 2 2 1 15,TaggedPDF-doc Part Sect Sect P statement word,Instruction Set
"Interrupt request,",0.535399120567,0.0002747553617526049,0 19 1 8 4 2 2 4 3 0 1 | 0 19 1 8 4 2 2 4 3 0 2,TaggedPDF-doc Part Sect Sect Sect Sect Table TR TD statement word,Instruction Set
Pipeline Architecture,0.615020615492,0.0004121330426289073,0 19 1 3 0 0 2 | 0 19 1 3 0 0 3,TaggedPDF-doc Part Sect Sect H2 statement word,Instruction Set
Ethernet I/F,0.1,0.00013737768087630244,0 19 1 9 3 0 1 | 0 19 1 9 3 0 2,TaggedPDF-doc Part Sect Sect P statement word,Instruction Set
User Writable,0.1,0.00013737768087630244,0 19 1 7 3 1 2 0 0 | 0 19 1 7 3 1 2 0 1,TaggedPDF-doc Part Sect Sect Table TR TD statement word,Instruction Set
Core Type,0.1,0.00013737768087630244,0 19 1 9 33 15 2 1 0 0 0 | 0 19 1 9 33 15 2 1 0 0 1,TaggedPDF-doc Part Sect Sect Sect Sect Table TR TH statement word,Instruction Set
Decode -The,0.1,0.00013737768087630244,0 19 1 3 2 1 1 0 0 | 0 19 1 3 2 1 1 0 1,TaggedPDF-doc Part Sect Sect L LI LI_Title statement word,Instruction Set
Lesser General,0.535399120567,0.0002747553617526049,0 19 1 2 9 6 0 4 | 0 19 1 2 9 6 0 5,TaggedPDF-doc Part Sect Sect Sect P statement word,Instruction Set
Carry Flag,0.1,0.00013737768087630244,0 19 1 5 13 2 6 3 0 6 | 0 19 1 5 13 2 6 3 0 7,TaggedPDF-doc Part Sect Sect Sect Table TR TD statement word,Instruction Set
Verilog Structure,0.535399120567,0.0002747553617526049,0 19 1 8 4 4 10 0 5 | 0 19 1 8 4 4 10 0 6,TaggedPDF-doc Part Sect Sect Sect Sect P statement word,Instruction Set
Store Equivalent,0.535399120567,0.0002747553617526049,0 19 1 5 15 4 1 2 0 1 | 0 19 1 5 15 4 1 2 0 2,TaggedPDF-doc Part Sect Sect Sect Table TR TH statement word,Instruction Set
Decrement After,0.1,0.00013737768087630244,0 19 1 5 15 4 4 0 0 0 | 0 19 1 5 15 4 4 0 0 1,TaggedPDF-doc Part Sect Sect Sect Table TR TD statement word,Instruction Set
CP Opcode,0.535399120567,0.0002747553617526049,0 19 1 5 4 9 7 0 0 | 0 19 1 5 4 9 7 0 1,TaggedPDF-doc Part Sect Sect Table TR TD statement word,Instruction Set
LR U23,0.1,0.00013737768087630244,0 19 1 5 5 0 13 | 0 19 1 5 5 0 14,TaggedPDF-doc Part Sect Sect P statement word,Instruction Set
Rn XOR,0.1,0.00013737768087630244,0 19 1 5 13 2 2 3 0 2 | 0 19 1 5 13 2 2 3 0 3,TaggedPDF-doc Part Sect Sect Sect Table TR TD statement word,Instruction Set
ALU Function,0.1,0.00013737768087630244,0 19 1 3 9 11 0 2 | 0 19 1 3 9 11 0 3,TaggedPDF-doc Part Sect Sect Sect P statement word,Instruction Set
General Public,0.535399120567,0.0002747553617526049,0 19 1 3 9 2 0 5 | 0 19 1 3 9 2 0 6,TaggedPDF-doc Part Sect Sect Sect P statement word,Instruction Set
Register Shifts,0.1,0.00013737768087630244,0 19 1 5 14 3 8 0 0 0 | 0 19 1 5 14 3 8 0 0 1,TaggedPDF-doc Part Sect Sect Sect Table TR TD statement word,Instruction Set
"Dabhand Guide,",0.1,0.00013737768087630244,0 19 1 2 7 0 11 | 0 19 1 2 7 0 12,TaggedPDF-doc Part Sect Sect P statement word,Instruction Set
Open Source,0.1,0.00013737768087630244,0 19 0 0 1 | 0 19 0 0 2,TaggedPDF-doc Part H1 statement word,Instruction Set
Xilinx Virtex-6,0.1,0.00013737768087630244,0 19 1 8 4 5 3 14 1 0 0 | 0 19 1 8 4 5 3 14 1 0 1,TaggedPDF-doc Part Sect Sect Sect Sect Table TR TD statement word,Instruction Set
Coprocessor CORTRANS,0.1,0.00013737768087630244,0 19 1 5 3 0 27 | 0 19 1 5 3 0 28,TaggedPDF-doc Part Sect Sect P statement word,Instruction Set
Rotate Right,0.535399120567,0.0002747553617526049,0 19 1 5 15 2 5 1 0 0 | 0 19 1 5 15 2 5 1 0 1,TaggedPDF-doc Part Sect Sect Sect Table TR TD statement word,Instruction Set
"FIRQ Mask,",0.1,0.00013737768087630244,0 19 1 7 3 3 3 0 0 | 0 19 1 7 3 3 3 0 1,TaggedPDF-doc Part Sect Sect Table TR TD statement word,Instruction Set
FPGA Block,0.1,0.00013737768087630244,0 19 1 8 1 0 8 | 0 19 1 8 1 0 9,TaggedPDF-doc Part Sect Sect P statement word,Instruction Set
"Sourcery package,",0.1,0.00013737768087630244,0 19 1 9 32 2 1 4 4 | 0 19 1 9 32 2 1 4 5,TaggedPDF-doc Part Sect Sect Sect Sect P statement word,Instruction Set
Rn -shifter_operand,0.535399120567,0.0002747553617526049,0 19 1 5 13 2 3 3 0 2 | 0 19 1 5 13 2 3 3 0 3,TaggedPDF-doc Part Sect Sect Sect Table TR TD statement word,Instruction Set
"Interrupt mode,",0.1,0.00013737768087630244,0 19 1 9 32 5 10 1 1 0 3 | 0 19 1 9 32 5 10 1 1 0 4,TaggedPDF-doc Part Sect Sect Sect Sect Table TR TD statement word,Instruction Set
Load Example,0.535399120567,0.0002747553617526049,0 19 1 3 10 1 0 0 1 | 0 19 1 3 10 1 0 0 2,TaggedPDF-doc Part Sect Sect Sect Sect H4 statement word,Instruction Set
"Data Manual,",0.1,0.00013737768087630244,0 19 1 2 7 0 22 | 0 19 1 2 7 0 23,TaggedPDF-doc Part Sect Sect P statement word,Instruction Set
Shifter Operand,0.615020615492,0.0004121330426289073,0 19 1 5 14 2 0 3 | 0 19 1 5 14 2 0 4,TaggedPDF-doc Part Sect Sect Sect P statement word,Instruction Set
Modelsim SE,0.1,0.00013737768087630244,0 19 1 9 32 3 1 1 11 | 0 19 1 9 32 3 1 1 12,TaggedPDF-doc Part Sect Sect Sect Sect P statement word,Instruction Set
Increment Before,0.1,0.00013737768087630244,0 19 1 5 15 4 3 0 0 0 | 0 19 1 5 15 4 3 0 0 1,TaggedPDF-doc Part Sect Sect Sect Table TR TD statement word,Instruction Set
User FIRQ,0.1,0.00013737768087630244,0 19 1 9 32 6 3 5 0 1 | 0 19 1 9 32 6 3 5 0 2,TaggedPDF-doc Part Sect Sect Sect Sect Sect P statement word,Instruction Set
Copyright Dabs,0.1,0.00013737768087630244,0 19 1 2 7 0 13 | 0 19 1 2 7 0 14,TaggedPDF-doc Part Sect Sect P statement word,Instruction Set
Transfer MTRANS,0.1,0.00013737768087630244,0 19 1 5 3 0 15 | 0 19 1 5 3 0 16,TaggedPDF-doc Part Sect Sect P statement word,Instruction Set
Full Ascending,0.535399120567,0.0002747553617526049,0 19 1 5 15 4 4 1 0 0 | 0 19 1 5 15 4 4 1 0 1,TaggedPDF-doc Part Sect Sect Sect Table TR TD statement word,Instruction Set
Offset Encoding,0.1,0.00013737768087630244,0 19 1 5 14 4 2 17 0 0 3 | 0 19 1 5 14 4 2 17 0 0 4,TaggedPDF-doc Part Sect Sect Sect Sect Table Caption P statement word,Instruction Set
Hyper Terminal,0.1,0.00013737768087630244,0 19 1 9 32 6 3 8 0 20 | 0 19 1 9 32 6 3 8 0 21,TaggedPDF-doc Part Sect Sect Sect Sect Sect P statement word,Instruction Set
Directory Structure,0.535399120567,0.0002747553617526049,0 19 1 8 4 5 0 0 2 | 0 19 1 8 4 5 0 0 3,TaggedPDF-doc Part Sect Sect Sect Sect H3 statement word,Instruction Set
Hello World,0.535399120567,0.0002747553617526049,0 19 1 9 32 6 4 0 0 1 | 0 19 1 9 32 6 4 0 0 2,TaggedPDF-doc Part Sect Sect Sect Sect Sect H4 statement word,Instruction Set
Fast Interrupt,0.615020615492,0.0004121330426289073,0 19 1 9 32 5 10 1 1 0 2 | 0 19 1 9 32 5 10 1 1 0 3,TaggedPDF-doc Part Sect Sect Sect Sect Table TR TD statement word,Instruction Set
"GNU linker,",0.1,0.00013737768087630244,0 19 1 9 32 2 12 3 1 8 | 0 19 1 9 32 2 12 3 1 9,TaggedPDF-doc Part Sect Sect Sect Sect Sect P statement word,Instruction Set
Store Example,0.535399120567,0.0002747553617526049,0 19 1 3 10 2 0 0 1 | 0 19 1 3 10 2 0 0 2,TaggedPDF-doc Part Sect Sect Sect Sect H4 statement word,Instruction Set
New Verilog,0.1,0.00013737768087630244,0 19 1 9 32 3 3 3 0 17 | 0 19 1 9 32 3 3 3 0 18,TaggedPDF-doc Part Sect Sect Sect Sect Sect P statement word,Instruction Set
Opcode Encoding,0.615020615492,0.0004121330426289073,0 19 1 5 13 0 0 1 | 0 19 1 5 13 0 0 2,TaggedPDF-doc Part Sect Sect Sect H3 statement word,Instruction Set
Cache Configuration,0.1,0.00013737768087630244,0 19 1 9 33 15 2 1 0 0 3 | 0 19 1 9 33 15 2 1 0 0 4,TaggedPDF-doc Part Sect Sect Sect Sect Table TR TH statement word,Instruction Set
Rn EOR,0.1,0.00013737768087630244,0 19 1 5 13 2 10 3 0 3 | 0 19 1 5 13 2 10 3 0 4,TaggedPDF-doc Part Sect Sect Sect Table TR TD statement word,Instruction Set
Xilinx ISE,0.511817718564,0.00023657425614642943,0 19 1 9 33 1 1 7 | 0 19 1 9 33 1 1 8,TaggedPDF-doc Part Sect Sect Sect P statement word,Instruction Set
Cache Specification,0.1,0.00013737768087630244,0 19 1 8 2 0 2 | 0 19 1 8 2 0 3,TaggedPDF-doc Part Sect Sect P statement word,Instruction Set
Sourcery GNU,0.535399120567,0.0002747553617526049,0 19 1 9 32 2 6 1 23 | 0 19 1 9 32 2 6 1 24,TaggedPDF-doc Part Sect Sect Sect Sect P statement word,Instruction Set
GNU Download,0.1,0.00013737768087630244,0 19 1 9 32 2 4 0 4 | 0 19 1 9 32 2 4 0 5,TaggedPDF-doc Part Sect Sect Sect Sect P statement word,Instruction Set
Swap SWAP,0.1,0.00013737768087630244,0 19 1 5 3 0 7 | 0 19 1 5 3 0 8,TaggedPDF-doc Part Sect Sect P statement word,Instruction Set
Modelsim GUI,0.1,0.00013737768087630244,0 19 1 9 32 3 2 5 1 6 | 0 19 1 9 32 3 2 5 1 7,TaggedPDF-doc Part Sect Sect Sect Sect Sect P statement word,Instruction Set
Tue Feb,0.1,0.00013737768087630244,0 19 1 9 32 7 1 10 0 14 | 0 19 1 9 32 7 1 10 0 15,TaggedPDF-doc Part Sect Sect Sect Sect Sect P statement word,Instruction Set
Core Port,0.1,0.00013737768087630244,0 19 1 8 4 2 2 0 0 0 4 | 0 19 1 8 4 2 2 0 0 0 5,TaggedPDF-doc Part Sect Sect Sect Sect Table Caption P statement word,Instruction Set
