Word,PI Score,Tf-Idf,Loc Ind,Loc Sig,Section
C8 C7,0.405257289428,0.00022980988908288244,0 5 7 2 1 9 0 39 | 0 5 7 2 1 9 0 40,TaggedPDF-doc Part Sect Table TR TD statement word,'4-3'
A0 A1,0.405257289428,0.00022980988908288244,0 5 7 2 1 2 0 15 | 0 5 7 2 1 2 0 16,TaggedPDF-doc Part Sect Table TR TD statement word,'4-3'
Calculate BX,0.321527834791,0.0001978745863887074,0 5 6 9 20 1 1 0 0 | 0 5 6 9 20 1 1 0 1,TaggedPDF-doc Part Sect Sect L LI LI_Title statement word,'4-3'
K1 L1,0.405257289428,0.00022980988908288244,0 5 7 2 1 1 0 36 | 0 5 7 2 1 1 0 37,TaggedPDF-doc Part Sect Table TR TD statement word,'4-3'
B16 padVDD,0.405257289428,0.00022980988908288244,0 5 7 2 1 6 0 35 | 0 5 7 2 1 6 0 36,TaggedPDF-doc Part Sect Table TR TD statement word,'4-3'
R30 R31,0.405257289428,0.00022980988908288244,0 5 7 2 1 10 0 58 | 0 5 7 2 1 10 0 59,TaggedPDF-doc Part Sect Table TR TD statement word,'4-3'
B13 B14,0.405257289428,0.00022980988908288244,0 5 7 2 1 6 0 32 | 0 5 7 2 1 6 0 33,TaggedPDF-doc Part Sect Table TR TD statement word,'4-3'
L1 M1,0.405257289428,0.00022980988908288244,0 5 7 2 1 1 0 37 | 0 5 7 2 1 1 0 38,TaggedPDF-doc Part Sect Table TR TD statement word,'4-3'
B24 B25,0.405257289428,0.00022980988908288244,0 5 7 2 1 6 0 47 | 0 5 7 2 1 6 0 48,TaggedPDF-doc Part Sect Table TR TD statement word,'4-3'
A6 A7,0.405257289428,0.00022980988908288244,0 5 7 2 1 2 0 29 | 0 5 7 2 1 2 0 30,TaggedPDF-doc Part Sect Table TR TD statement word,'4-3'
Signal Type,0.55048835427,0.0005936237591661223,0 5 7 2 0 7 0 0 | 0 5 7 2 0 7 0 1,TaggedPDF-doc Part Sect Table TR TD statement word,'4-3'
M1 N1,0.405257289428,0.00022980988908288244,0 5 7 2 1 1 0 38 | 0 5 7 2 1 1 0 39,TaggedPDF-doc Part Sect Table TR TD statement word,'4-3'
B27 B28,0.405257289428,0.00022980988908288244,0 5 7 2 1 6 0 54 | 0 5 7 2 1 6 0 55,TaggedPDF-doc Part Sect Table TR TD statement word,'4-3'
J3 K3,0.405257289428,0.00022980988908288244,0 5 7 2 1 1 0 26 | 0 5 7 2 1 1 0 27,TaggedPDF-doc Part Sect Table TR TD statement word,'4-3'
E14 D14,0.405257289428,0.00022980988908288244,0 5 7 2 1 9 0 4 | 0 5 7 2 1 9 0 5,TaggedPDF-doc Part Sect Table TR TD statement word,'4-3'
B4 B5,0.405257289428,0.00022980988908288244,0 5 7 2 1 6 0 15 | 0 5 7 2 1 6 0 16,TaggedPDF-doc Part Sect Table TR TD statement word,'4-3'
C13 G14,0.405257289428,0.00022980988908288244,0 5 7 2 1 9 0 1 | 0 5 7 2 1 9 0 2,TaggedPDF-doc Part Sect Table TR TD statement word,'4-3'
C10 C9,0.405257289428,0.00022980988908288244,0 5 7 2 1 9 0 31 | 0 5 7 2 1 9 0 32,TaggedPDF-doc Part Sect Table TR TD statement word,'4-3'
A11 A10,0.321527834791,0.0001978745863887074,0 5 7 2 1 9 0 21 | 0 5 7 2 1 9 0 22,TaggedPDF-doc Part Sect Table TR TD statement word,'4-3'
N8 N9,0.405257289428,0.00022980988908288244,0 5 7 2 1 5 0 9 | 0 5 7 2 1 5 0 10,TaggedPDF-doc Part Sect Table TR TD statement word,'4-3'
A10 A9,0.405257289428,0.00022980988908288244,0 5 7 2 1 9 0 22 | 0 5 7 2 1 9 0 23,TaggedPDF-doc Part Sect Table TR TD statement word,'4-3'
Qt Qt,0.321527834791,0.0001978745863887074,0 5 6 9 20 5 0 1 0 3 | 0 5 6 9 20 5 0 1 0 4,TaggedPDF-doc Part Sect Sect L L LI LI_Title statement word,'4-3'
A1 padVDD,0.405257289428,0.00022980988908288244,0 5 7 2 1 2 0 16 | 0 5 7 2 1 2 0 17,TaggedPDF-doc Part Sect Table TR TD statement word,'4-3'
FracG FracL,0.405257289428,0.00022980988908288244,0 5 6 4 26 3 0 1 0 4 | 0 5 6 4 26 3 0 1 0 5,TaggedPDF-doc Part Sect Sect L L LI LI_Title statement word,'4-3'
K14 J14,0.405257289428,0.00022980988908288244,0 5 7 2 1 5 0 40 | 0 5 7 2 1 5 0 41,TaggedPDF-doc Part Sect Table TR TD statement word,'4-3'
F15 E15,0.405257289428,0.00022980988908288244,0 5 7 2 1 9 0 9 | 0 5 7 2 1 9 0 10,TaggedPDF-doc Part Sect Table TR TD statement word,'4-3'
B22 B23,0.405257289428,0.00022980988908288244,0 5 7 2 1 6 0 45 | 0 5 7 2 1 6 0 46,TaggedPDF-doc Part Sect Table TR TD statement word,'4-3'
A4 coreVDD,0.405257289428,0.00022980988908288244,0 5 7 2 1 2 0 23 | 0 5 7 2 1 2 0 24,TaggedPDF-doc Part Sect Table TR TD statement word,'4-3'
F4 G4,0.405257289428,0.00022980988908288244,0 5 7 2 1 1 0 18 | 0 5 7 2 1 1 0 19,TaggedPDF-doc Part Sect Table TR TD statement word,'4-3'
A14 A15,0.405257289428,0.00022980988908288244,0 5 7 2 1 2 0 41 | 0 5 7 2 1 2 0 42,TaggedPDF-doc Part Sect Table TR TD statement word,'4-3'
Invalid IV,0.608961059991,0.000989372931943537,0 5 6 6 21 7 1 0 0 | 0 5 6 6 21 7 1 0 1,TaggedPDF-doc Part Sect Sect L LI LI_Title statement word,'4-3'
A14 A13,0.405257289428,0.00022980988908288244,0 5 7 2 1 9 0 18 | 0 5 7 2 1 9 0 19,TaggedPDF-doc Part Sect Table TR TD statement word,'4-3'
qNaN When,0.52655059037,0.0004596197781657649,0 5 6 8 16 1 10 | 0 5 6 8 16 1 11,TaggedPDF-doc Part Sect Sect P statement word,'4-3'
A9 B13,0.405257289428,0.00022980988908288244,0 5 7 2 1 9 0 23 | 0 5 7 2 1 9 0 24,TaggedPDF-doc Part Sect Table TR TD statement word,'4-3'
A21 padVDD,0.405257289428,0.00022980988908288244,0 5 7 2 1 2 0 50 | 0 5 7 2 1 2 0 51,TaggedPDF-doc Part Sect Table TR TD statement word,'4-3'
D7 D6,0.405257289428,0.00022980988908288244,0 5 7 2 1 9 0 34 | 0 5 7 2 1 9 0 35,TaggedPDF-doc Part Sect Table TR TD statement word,'4-3'
R15 P15,0.405257289428,0.00022980988908288244,0 5 7 2 1 5 0 29 | 0 5 7 2 1 5 0 30,TaggedPDF-doc Part Sect Table TR TD statement word,'4-3'
Calculate AX,0.321527834791,0.0001978745863887074,0 5 6 9 20 2 0 1 0 0 | 0 5 6 9 20 2 0 1 0 1,TaggedPDF-doc Part Sect Sect L L LI LI_Title statement word,'4-3'
A2 A3,0.405257289428,0.00022980988908288244,0 5 7 2 1 2 0 21 | 0 5 7 2 1 2 0 22,TaggedPDF-doc Part Sect Table TR TD statement word,'4-3'
B14 B15,0.405257289428,0.00022980988908288244,0 5 7 2 1 6 0 33 | 0 5 7 2 1 6 0 34,TaggedPDF-doc Part Sect Table TR TD statement word,'4-3'
P8 P9,0.405257289428,0.00022980988908288244,0 5 7 2 1 5 0 15 | 0 5 7 2 1 5 0 16,TaggedPDF-doc Part Sect Table TR TD statement word,'4-3'
H2D3 E3,0.405257289428,0.00022980988908288244,0 5 7 2 1 1 0 12 | 0 5 7 2 1 1 0 13,TaggedPDF-doc Part Sect Table TR TD statement word,'4-3'
Article Pinout,0.515141082529,0.0003957491727774148,0 5 7 0 1 1 | 0 5 7 0 1 2,TaggedPDF-doc Part Sect H3 statement word,'4-3'
L4 M4,0.405257289428,0.00022980988908288244,0 5 7 2 1 1 0 24 | 0 5 7 2 1 1 0 25,TaggedPDF-doc Part Sect Table TR TD statement word,'4-3'
N15 M15,0.405257289428,0.00022980988908288244,0 5 7 2 1 5 0 31 | 0 5 7 2 1 5 0 32,TaggedPDF-doc Part Sect Table TR TD statement word,'4-3'
E2 F2,0.405257289428,0.00022980988908288244,0 5 7 2 1 1 0 9 | 0 5 7 2 1 1 0 10,TaggedPDF-doc Part Sect Table TR TD statement word,'4-3'
R10 R11,0.52655059037,0.0004596197781657649,0 5 7 2 1 10 0 26 | 0 5 7 2 1 10 0 27,TaggedPDF-doc Part Sect Table TR TD statement word,'4-3'
C January,0.405257289428,0.00022980988908288244,0 5 1 0 1 | 0 5 1 0 2,TaggedPDF-doc Part P statement word,'4-3'
H1 C2,0.405257289428,0.00022980988908288244,0 5 7 2 1 1 0 6 | 0 5 7 2 1 1 0 7,TaggedPDF-doc Part Sect Table TR TD statement word,'4-3'
A3 A4,0.405257289428,0.00022980988908288244,0 5 7 2 1 2 0 22 | 0 5 7 2 1 2 0 23,TaggedPDF-doc Part Sect Table TR TD statement word,'4-3'
H3 E4,0.405257289428,0.00022980988908288244,0 5 7 2 1 1 0 16 | 0 5 7 2 1 1 0 17,TaggedPDF-doc Part Sect Table TR TD statement word,'4-3'
A3 A2,0.405257289428,0.00022980988908288244,0 5 7 2 1 9 0 57 | 0 5 7 2 1 9 0 58,TaggedPDF-doc Part Sect Table TR TD statement word,'4-3'
C3 B8,0.405257289428,0.00022980988908288244,0 5 7 2 1 9 0 44 | 0 5 7 2 1 9 0 45,TaggedPDF-doc Part Sect Table TR TD statement word,'4-3'
R1 M5,0.405257289428,0.00022980988908288244,0 5 7 2 1 1 0 41 | 0 5 7 2 1 1 0 42,TaggedPDF-doc Part Sect Table TR TD statement word,'4-3'
B17 B18,0.405257289428,0.00022980988908288244,0 5 7 2 1 6 0 38 | 0 5 7 2 1 6 0 39,TaggedPDF-doc Part Sect Table TR TD statement word,'4-3'
A17 padVDD,0.405257289428,0.00022980988908288244,0 5 7 2 1 2 0 44 | 0 5 7 2 1 2 0 45,TaggedPDF-doc Part Sect Table TR TD statement word,'4-3'
UD padVDD,0.405257289428,0.00022980988908288244,0 5 7 2 1 10 0 9 | 0 5 7 2 1 10 0 10,TaggedPDF-doc Part Sect Table TR TD statement word,'4-3'
M6 M7R2,0.405257289428,0.00022980988908288244,0 5 7 2 1 1 0 43 | 0 5 7 2 1 1 0 44,TaggedPDF-doc Part Sect Table TR TD statement word,'4-3'
M10 M11,0.405257289428,0.00022980988908288244,0 5 7 2 1 5 0 5 | 0 5 7 2 1 5 0 6,TaggedPDF-doc Part Sect Table TR TD statement word,'4-3'
D0 padVDD,0.405257289428,0.00022980988908288244,0 5 7 2 1 10 0 3 | 0 5 7 2 1 10 0 4,TaggedPDF-doc Part Sect Table TR TD statement word,'4-3'
B19 B20,0.405257289428,0.00022980988908288244,0 5 7 2 1 6 0 40 | 0 5 7 2 1 6 0 41,TaggedPDF-doc Part Sect Table TR TD statement word,'4-3'
R21 R22,0.405257289428,0.00022980988908288244,0 5 7 2 1 10 0 45 | 0 5 7 2 1 10 0 46,TaggedPDF-doc Part Sect Table TR TD statement word,'4-3'
B14 G15,0.405257289428,0.00022980988908288244,0 5 7 2 1 9 0 7 | 0 5 7 2 1 9 0 8,TaggedPDF-doc Part Sect Table TR TD statement word,'4-3'
Exponent Computation,0.321527834791,0.0001978745863887074,0 5 6 8 4 0 0 | 0 5 6 8 4 0 1,TaggedPDF-doc Part Sect Sect P statement word,'4-3'
Southern California,0.515141082529,0.0003957491727774148,0 5 2 0 2 | 0 5 2 0 3,TaggedPDF-doc Part P statement word,'4-3'
Datapath Components,0.515141082529,0.0003957491727774148,0 5 5 8 0 1 4 | 0 5 5 8 0 1 5,TaggedPDF-doc Part Sect Sect H4 statement word,'4-3'
A6 A5,0.405257289428,0.00022980988908288244,0 5 7 2 1 9 0 54 | 0 5 7 2 1 9 0 55,TaggedPDF-doc Part Sect Table TR TD statement word,'4-3'
FracZ FracZ,0.52655059037,0.0004596197781657649,0 5 6 8 14 4 1 0 10 | 0 5 6 8 14 4 1 0 11,TaggedPDF-doc Part Sect Sect L L LI statement word,'4-3'
K3 L3,0.405257289428,0.00022980988908288244,0 5 7 2 1 1 0 27 | 0 5 7 2 1 1 0 28,TaggedPDF-doc Part Sect Table TR TD statement word,'4-3'
R7 P3,0.405257289428,0.00022980988908288244,0 5 7 2 1 1 0 49 | 0 5 7 2 1 1 0 50,TaggedPDF-doc Part Sect Table TR TD statement word,'4-3'
R20 R21,0.405257289428,0.00022980988908288244,0 5 7 2 1 10 0 44 | 0 5 7 2 1 10 0 45,TaggedPDF-doc Part Sect Table TR TD statement word,'4-3'
C1 D1,0.405257289428,0.00022980988908288244,0 5 7 2 1 1 0 1 | 0 5 7 2 1 1 0 2,TaggedPDF-doc Part Sect Table TR TD statement word,'4-3'
B10 B9,0.405257289428,0.00022980988908288244,0 5 7 2 1 9 0 27 | 0 5 7 2 1 9 0 28,TaggedPDF-doc Part Sect Table TR TD statement word,'4-3'
C4 C3,0.405257289428,0.00022980988908288244,0 5 7 2 1 9 0 43 | 0 5 7 2 1 9 0 44,TaggedPDF-doc Part Sect Table TR TD statement word,'4-3'
Truncate Q,0.321527834791,0.0001978745863887074,0 5 6 9 20 5 0 1 0 0 | 0 5 6 9 20 5 0 1 0 1,TaggedPDF-doc Part Sect Sect L L LI LI_Title statement word,'4-3'
A15 A16,0.405257289428,0.00022980988908288244,0 5 7 2 1 2 0 42 | 0 5 7 2 1 2 0 43,TaggedPDF-doc Part Sect Table TR TD statement word,'4-3'
Exponent Caculation,0.321527834791,0.0001978745863887074,0 5 6 7 5 0 0 | 0 5 6 7 5 0 1,TaggedPDF-doc Part Sect Sect P statement word,'4-3'
Alignment Shift,0.321527834791,0.0001978745863887074,0 5 6 7 3 0 1 | 0 5 6 7 3 0 2,TaggedPDF-doc Part Sect Sect P statement word,'4-3'
H4 H5,0.405257289428,0.00022980988908288244,0 5 7 2 1 1 0 20 | 0 5 7 2 1 1 0 21,TaggedPDF-doc Part Sect Table TR TD statement word,'4-3'
L15 K15,0.405257289428,0.00022980988908288244,0 5 7 2 1 5 0 33 | 0 5 7 2 1 5 0 34,TaggedPDF-doc Part Sect Table TR TD statement word,'4-3'
B7 B8,0.405257289428,0.00022980988908288244,0 5 7 2 1 6 0 20 | 0 5 7 2 1 6 0 21,TaggedPDF-doc Part Sect Table TR TD statement word,'4-3'
B11 B10,0.405257289428,0.00022980988908288244,0 5 7 2 1 9 0 26 | 0 5 7 2 1 9 0 27,TaggedPDF-doc Part Sect Table TR TD statement word,'4-3'
B20 padVDD,0.405257289428,0.00022980988908288244,0 5 7 2 1 6 0 41 | 0 5 7 2 1 6 0 42,TaggedPDF-doc Part Sect Table TR TD statement word,'4-3'
R25 R26,0.405257289428,0.00022980988908288244,0 5 7 2 1 10 0 51 | 0 5 7 2 1 10 0 52,TaggedPDF-doc Part Sect Table TR TD statement word,'4-3'
Zero D0,0.623914114396,0.0011872475183322445,0 5 6 5 20 9 1 0 2 | 0 5 6 5 20 9 1 0 3,TaggedPDF-doc Part Sect Sect L LI LI_Title statement word,'4-3'
OV UD,0.52655059037,0.0004596197781657649,0 5 7 2 1 10 0 8 | 0 5 7 2 1 10 0 9,TaggedPDF-doc Part Sect Table TR TD statement word,'4-3'
ExpB FracG,0.321527834791,0.0001978745863887074,0 5 6 8 14 0 1 0 13 | 0 5 6 8 14 0 1 0 14,TaggedPDF-doc Part Sect Sect L LI LI_Title statement word,'4-3'
N12 N13,0.405257289428,0.00022980988908288244,0 5 7 2 1 5 0 13 | 0 5 7 2 1 5 0 14,TaggedPDF-doc Part Sect Table TR TD statement word,'4-3'
California Information,0.515141082529,0.0003957491727774148,0 5 2 0 3 | 0 5 2 0 4,TaggedPDF-doc Part P statement word,'4-3'
E12 D12,0.405257289428,0.00022980988908288244,0 5 7 2 1 5 0 55 | 0 5 7 2 1 5 0 56,TaggedPDF-doc Part Sect Table TR TD statement word,'4-3'
D14 C14,0.405257289428,0.00022980988908288244,0 5 7 2 1 9 0 5 | 0 5 7 2 1 9 0 6,TaggedPDF-doc Part Sect Table TR TD statement word,'4-3'
E15 D15,0.405257289428,0.00022980988908288244,0 5 7 2 1 9 0 10 | 0 5 7 2 1 9 0 11,TaggedPDF-doc Part Sect Table TR TD statement word,'4-3'
A25 padVDD,0.405257289428,0.00022980988908288244,0 5 7 2 1 2 0 56 | 0 5 7 2 1 2 0 57,TaggedPDF-doc Part Sect Table TR TD statement word,'4-3'
coreVDD coreVSS,0.638393901641,0.0013788593344972945,0 5 7 2 1 6 0 49 | 0 5 7 2 1 6 0 50,TaggedPDF-doc Part Sect Table TR TD statement word,'4-3'
P13 P14,0.405257289428,0.00022980988908288244,0 5 7 2 1 5 0 20 | 0 5 7 2 1 5 0 21,TaggedPDF-doc Part Sect Table TR TD statement word,'4-3'
K4 L4,0.405257289428,0.00022980988908288244,0 5 7 2 1 1 0 23 | 0 5 7 2 1 1 0 24,TaggedPDF-doc Part Sect Table TR TD statement word,'4-3'
E1 F1,0.405257289428,0.00022980988908288244,0 5 7 2 1 1 0 3 | 0 5 7 2 1 1 0 4,TaggedPDF-doc Part Sect Table TR TD statement word,'4-3'
L3 M3N3J2,0.405257289428,0.00022980988908288244,0 5 7 2 1 1 0 28 | 0 5 7 2 1 1 0 29,TaggedPDF-doc Part Sect Table TR TD statement word,'4-3'
opcode0 opcode1,0.405257289428,0.00022980988908288244,0 5 7 2 1 2 0 1 | 0 5 7 2 1 2 0 2,TaggedPDF-doc Part Sect Table TR TD statement word,'4-3'
L14 K14,0.405257289428,0.00022980988908288244,0 5 7 2 1 5 0 39 | 0 5 7 2 1 5 0 40,TaggedPDF-doc Part Sect Table TR TD statement word,'4-3'
P15 N15,0.405257289428,0.00022980988908288244,0 5 7 2 1 5 0 30 | 0 5 7 2 1 5 0 31,TaggedPDF-doc Part Sect Table TR TD statement word,'4-3'
P12 P13,0.405257289428,0.00022980988908288244,0 5 7 2 1 5 0 19 | 0 5 7 2 1 5 0 20,TaggedPDF-doc Part Sect Table TR TD statement word,'4-3'
OP_DIV OP_DIV,0.55048835427,0.0005936237591661223,0 5 5 9 6 0 1 | 0 5 5 9 6 0 2,TaggedPDF-doc Part Sect Sect P statement word,'4-3'
R11 R12,0.405257289428,0.00022980988908288244,0 5 7 2 1 5 0 25 | 0 5 7 2 1 5 0 26,TaggedPDF-doc Part Sect Table TR TD statement word,'4-3'
B13 B12,0.405257289428,0.00022980988908288244,0 5 7 2 1 9 0 24 | 0 5 7 2 1 9 0 25,TaggedPDF-doc Part Sect Table TR TD statement word,'4-3'
R8 R9,0.52655059037,0.0004596197781657649,0 5 7 2 1 5 0 22 | 0 5 7 2 1 5 0 23,TaggedPDF-doc Part Sect Table TR TD statement word,'4-3'
C11 C10,0.405257289428,0.00022980988908288244,0 5 7 2 1 9 0 30 | 0 5 7 2 1 9 0 31,TaggedPDF-doc Part Sect Table TR TD statement word,'4-3'
P6 P7,0.405257289428,0.00022980988908288244,0 5 7 2 1 1 0 53 | 0 5 7 2 1 1 0 54,TaggedPDF-doc Part Sect Table TR TD statement word,'4-3'
C7 C6,0.405257289428,0.00022980988908288244,0 5 7 2 1 9 0 40 | 0 5 7 2 1 9 0 41,TaggedPDF-doc Part Sect Table TR TD statement word,'4-3'
Major Datapath,0.515141082529,0.0003957491727774148,0 5 3 3 7 3 | 0 5 3 3 7 4,TaggedPDF-doc Part Sect P statement word,'4-3'
A13 padVDD,0.405257289428,0.00022980988908288244,0 5 7 2 1 2 0 38 | 0 5 7 2 1 2 0 39,TaggedPDF-doc Part Sect Table TR TD statement word,'4-3'
sel1 A0,0.405257289428,0.00022980988908288244,0 5 7 2 1 2 0 14 | 0 5 7 2 1 2 0 15,TaggedPDF-doc Part Sect Table TR TD statement word,'4-3'
E3 F3,0.405257289428,0.00022980988908288244,0 5 7 2 1 1 0 13 | 0 5 7 2 1 1 0 14,TaggedPDF-doc Part Sect Table TR TD statement word,'4-3'
BX BX,0.321527834791,0.0001978745863887074,0 5 6 9 20 1 1 0 1 | 0 5 6 9 20 1 1 0 2,TaggedPDF-doc Part Sect Sect L LI LI_Title statement word,'4-3'
A18 A19,0.405257289428,0.00022980988908288244,0 5 7 2 1 2 0 47 | 0 5 7 2 1 2 0 48,TaggedPDF-doc Part Sect Table TR TD statement word,'4-3'
M13 L13,0.405257289428,0.00022980988908288244,0 5 7 2 1 5 0 43 | 0 5 7 2 1 5 0 44,TaggedPDF-doc Part Sect Table TR TD statement word,'4-3'
B7 B6,0.405257289428,0.00022980988908288244,0 5 7 2 1 9 0 46 | 0 5 7 2 1 9 0 47,TaggedPDF-doc Part Sect Table TR TD statement word,'4-3'
F13 E13,0.405257289428,0.00022980988908288244,0 5 7 2 1 5 0 58 | 0 5 7 2 1 5 0 59,TaggedPDF-doc Part Sect Table TR TD statement word,'4-3'
B2 A8,0.405257289428,0.00022980988908288244,0 5 7 2 1 9 0 51 | 0 5 7 2 1 9 0 52,TaggedPDF-doc Part Sect Table TR TD statement word,'4-3'
B29 coreVDD,0.405257289428,0.00022980988908288244,0 5 7 2 1 6 0 56 | 0 5 7 2 1 6 0 57,TaggedPDF-doc Part Sect Table TR TD statement word,'4-3'
M7R2 R3,0.405257289428,0.00022980988908288244,0 5 7 2 1 1 0 44 | 0 5 7 2 1 1 0 45,TaggedPDF-doc Part Sect Table TR TD statement word,'4-3'
A16 A17,0.405257289428,0.00022980988908288244,0 5 7 2 1 2 0 43 | 0 5 7 2 1 2 0 44,TaggedPDF-doc Part Sect Table TR TD statement word,'4-3'
P14 R8,0.405257289428,0.00022980988908288244,0 5 7 2 1 5 0 21 | 0 5 7 2 1 5 0 22,TaggedPDF-doc Part Sect Table TR TD statement word,'4-3'
A13 A12,0.405257289428,0.00022980988908288244,0 5 7 2 1 9 0 19 | 0 5 7 2 1 9 0 20,TaggedPDF-doc Part Sect Table TR TD statement word,'4-3'
B12 padVDD,0.405257289428,0.00022980988908288244,0 5 7 2 1 6 0 27 | 0 5 7 2 1 6 0 28,TaggedPDF-doc Part Sect Table TR TD statement word,'4-3'
G13 F13,0.405257289428,0.00022980988908288244,0 5 7 2 1 5 0 57 | 0 5 7 2 1 5 0 58,TaggedPDF-doc Part Sect Table TR TD statement word,'4-3'
D10 D9,0.405257289428,0.00022980988908288244,0 5 7 2 1 9 0 16 | 0 5 7 2 1 9 0 17,TaggedPDF-doc Part Sect Table TR TD statement word,'4-3'
Value SignZ,0.321527834791,0.0001978745863887074,0 5 6 5 17 0 1 | 0 5 6 5 17 0 2,TaggedPDF-doc Part Sect Sect P statement word,'4-3'
H15 N14,0.405257289428,0.00022980988908288244,0 5 7 2 1 5 0 36 | 0 5 7 2 1 5 0 37,TaggedPDF-doc Part Sect Table TR TD statement word,'4-3'
C5 C4,0.405257289428,0.00022980988908288244,0 5 7 2 1 9 0 42 | 0 5 7 2 1 9 0 43,TaggedPDF-doc Part Sect Table TR TD statement word,'4-3'
D1 E1,0.405257289428,0.00022980988908288244,0 5 7 2 1 1 0 2 | 0 5 7 2 1 1 0 3,TaggedPDF-doc Part Sect Table TR TD statement word,'4-3'
R28 R29,0.405257289428,0.00022980988908288244,0 5 7 2 1 10 0 56 | 0 5 7 2 1 10 0 57,TaggedPDF-doc Part Sect Table TR TD statement word,'4-3'
L2 M2,0.405257289428,0.00022980988908288244,0 5 7 2 1 1 0 31 | 0 5 7 2 1 1 0 32,TaggedPDF-doc Part Sect Table TR TD statement word,'4-3'
A11 A12,0.405257289428,0.00022980988908288244,0 5 7 2 1 2 0 36 | 0 5 7 2 1 2 0 37,TaggedPDF-doc Part Sect Table TR TD statement word,'4-3'
R9 R10,0.52655059037,0.0004596197781657649,0 5 7 2 1 10 0 25 | 0 5 7 2 1 10 0 26,TaggedPDF-doc Part Sect Table TR TD statement word,'4-3'
"Result formatter,",0.321527834791,0.0001978745863887074,0 5 5 8 4 6 1 0 27 | 0 5 5 8 4 6 1 0 28,TaggedPDF-doc Part Sect Sect L LI LI_Title statement word,'4-3'
M9 M10,0.405257289428,0.00022980988908288244,0 5 7 2 1 5 0 4 | 0 5 7 2 1 5 0 5,TaggedPDF-doc Part Sect Table TR TD statement word,'4-3'
R13 R14,0.52655059037,0.0004596197781657649,0 5 7 2 1 10 0 31 | 0 5 7 2 1 10 0 32,TaggedPDF-doc Part Sect Table TR TD statement word,'4-4'
R19 coreVDD,0.405257289428,0.00022980988908288244,0 5 7 2 1 10 0 39 | 0 5 7 2 1 10 0 40,TaggedPDF-doc Part Sect Table TR TD statement word,'4-4'
B23 B24,0.405257289428,0.00022980988908288244,0 5 7 2 1 6 0 46 | 0 5 7 2 1 6 0 47,TaggedPDF-doc Part Sect Table TR TD statement word,'4-4'
B4 B3,0.405257289428,0.00022980988908288244,0 5 7 2 1 9 0 49 | 0 5 7 2 1 9 0 50,TaggedPDF-doc Part Sect Table TR TD statement word,'4-4'
X SC,0.321527834791,0.0001978745863887074,0 5 6 9 20 2 0 1 0 8 | 0 5 6 9 20 2 0 1 0 9,TaggedPDF-doc Part Sect Sect L L LI LI_Title statement word,'4-4'
B11 B12,0.405257289428,0.00022980988908288244,0 5 7 2 1 6 0 26 | 0 5 7 2 1 6 0 27,TaggedPDF-doc Part Sect Table TR TD statement word,'4-4'
B5 B4,0.405257289428,0.00022980988908288244,0 5 7 2 1 9 0 48 | 0 5 7 2 1 9 0 49,TaggedPDF-doc Part Sect Table TR TD statement word,'4-4'
D8 D7,0.405257289428,0.00022980988908288244,0 5 7 2 1 9 0 33 | 0 5 7 2 1 9 0 34,TaggedPDF-doc Part Sect Table TR TD statement word,'4-4'
C6 C5,0.405257289428,0.00022980988908288244,0 5 7 2 1 9 0 41 | 0 5 7 2 1 9 0 42,TaggedPDF-doc Part Sect Table TR TD statement word,'4-4'
BX AX,0.321527834791,0.0001978745863887074,0 5 6 9 20 2 0 1 0 4 | 0 5 6 9 20 2 0 1 0 5,TaggedPDF-doc Part Sect Sect L L LI LI_Title statement word,'4-4'
L13 K13,0.405257289428,0.00022980988908288244,0 5 7 2 1 5 0 44 | 0 5 7 2 1 5 0 45,TaggedPDF-doc Part Sect Table TR TD statement word,'4-4'
C2 D2,0.405257289428,0.00022980988908288244,0 5 7 2 1 1 0 7 | 0 5 7 2 1 1 0 8,TaggedPDF-doc Part Sect Table TR TD statement word,'4-4'
B12 B11,0.405257289428,0.00022980988908288244,0 5 7 2 1 9 0 25 | 0 5 7 2 1 9 0 26,TaggedPDF-doc Part Sect Table TR TD statement word,'4-4'
K15 J15,0.405257289428,0.00022980988908288244,0 5 7 2 1 5 0 34 | 0 5 7 2 1 5 0 35,TaggedPDF-doc Part Sect Table TR TD statement word,'4-4'
Hidden bit:,0.608961059991,0.000989372931943537,0 5 6 4 14 0 0 | 0 5 6 4 14 0 1,TaggedPDF-doc Part Sect Sect P statement word,'4-4'
B31 D0,0.405257289428,0.00022980988908288244,0 5 7 2 1 10 0 2 | 0 5 7 2 1 10 0 3,TaggedPDF-doc Part Sect Table TR TD statement word,'4-4'
Overflow OV,0.623914114396,0.0011872475183322445,0 5 6 6 21 8 1 0 0 | 0 5 6 6 21 8 1 0 1,TaggedPDF-doc Part Sect Sect L LI LI_Title statement word,'4-4'
Operand Selection,0.321527834791,0.0001978745863887074,0 5 6 4 2 0 0 | 0 5 6 4 2 0 1,TaggedPDF-doc Part Sect Sect P statement word,'4-4'
P3 P4,0.405257289428,0.00022980988908288244,0 5 7 2 1 1 0 50 | 0 5 7 2 1 1 0 51,TaggedPDF-doc Part Sect Table TR TD statement word,'4-4'
D11 D10,0.405257289428,0.00022980988908288244,0 5 7 2 1 9 0 15 | 0 5 7 2 1 9 0 16,TaggedPDF-doc Part Sect Table TR TD statement word,'4-4'
